ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
6000,4,40,491.0,3,2,3.410994529724121,5.634238958358765
6000,4,40,491.0,3,3,3.2522635459899902,6.224385738372803
6000,4,40,491.0,3,4,3.430426597595215,6.152554750442505
6000,4,40,491.0,3,5,3.4084105491638184,6.188676595687866
6000,4,40,491.0,4,1,3.531313419342041,5.438417196273804
6000,4,40,491.0,4,2,3.501434564590454,6.285836696624756
6000,4,40,491.0,4,3,3.6197314262390137,5.74718451499939
6000,4,40,491.0,4,4,3.357388734817505,6.310998439788818
6000,4,40,491.0,4,5,3.526921272277832,6.227406740188599
6000,4,40,491.0,5,1,3.592888116836548,6.120771169662476
6000,4,40,491.0,5,2,3.7933030128479004,6.371188402175903
6000,4,40,491.0,5,3,3.4809763431549072,6.308725595474243
6000,4,40,491.0,5,4,3.5581772327423096,6.233556032180786
6000,4,40,491.0,5,5,3.7207541465759277,6.393004417419434
6000,4,40,491.0,1,1,3.135505199432373,5.688261270523071
6000,4,40,491.0,1,2,3.1665778160095215,5.615216016769409
6000,4,40,491.0,1,3,3.324305534362793,5.507575750350952
6000,4,40,491.0,1,4,3.0929434299468994,6.172744512557983
6000,4,40,491.0,1,5,3.279999017715454,6.2723166942596436
6000,4,40,491.0,2,1,3.0475211143493652,5.9786601066589355
6000,4,40,491.0,2,2,3.3281383514404297,5.7385358810424805
6000,4,40,491.0,2,3,3.207932949066162,6.264397382736206
6000,4,40,491.0,2,4,3.3586134910583496,6.282044887542725
6000,4,40,491.0,2,5,3.1186933517456055,6.2353196144104
6000,4,40,491.0,3,1,3.425706148147583,5.70668888092041
6000,4,40,491.0,3,2,3.343810558319092,6.223703861236572
6000,4,40,491.0,3,3,3.401031017303467,6.267935514450073
6000,4,40,491.0,3,4,3.2638323307037354,6.445119380950928
6000,4,40,491.0,3,5,3.516707181930542,6.094512224197388
6000,4,40,491.0,4,1,3.48958683013916,6.226516008377075
6000,4,40,491.0,4,2,3.5404648780822754,5.7447509765625
6000,4,40,491.0,4,3,3.3272032737731934,6.32435941696167
6000,4,40,491.0,4,4,3.6474690437316895,6.190261363983154
6000,4,40,491.0,4,5,3.454761266708374,6.223839521408081
6000,4,40,491.0,5,1,3.816730499267578,5.628157138824463
6000,4,40,491.0,5,2,3.5439937114715576,6.262612819671631
6000,4,40,491.0,5,3,3.6976418495178223,6.210090160369873
6000,4,40,491.0,5,4,3.4941563606262207,6.448092699050903
6000,4,40,491.0,5,5,3.7575888633728027,5.7160749435424805
6000,4,40,491.0,1,1,2.9941089153289795,6.154303789138794
6000,4,40,491.0,1,2,3.256701707839966,6.102794647216797
6000,4,40,491.0,1,3,2.9857773780822754,6.237694978713989
6000,4,40,491.0,1,4,3.2184064388275146,6.249104976654053
6000,4,40,491.0,1,5,3.2237844467163086,6.197466135025024
6000,4,40,491.0,2,1,3.2537312507629395,6.257185459136963
6000,4,40,491.0,2,2,3.362954616546631,5.623915910720825
6000,4,40,491.0,2,3,3.2962868213653564,6.169100046157837
6000,4,40,491.0,2,4,3.397858142852783,6.2625720500946045
6000,4,40,491.0,2,5,3.192044496536255,6.2066650390625
6000,4,40,491.0,3,1,3.3906712532043457,5.440751075744629
6000,4,40,491.0,3,2,3.2564594745635986,6.212278366088867
6000,4,40,491.0,3,3,3.425591468811035,6.19647216796875
6000,4,40,491.0,3,4,3.2484707832336426,6.3096044063568115
6000,4,40,491.0,3,5,3.4516870975494385,6.236582040786743
6000,4,40,491.0,4,1,3.3408355712890625,6.336671829223633
6000,4,40,491.0,4,2,3.4853696823120117,5.717344760894775
6000,4,40,491.0,4,3,3.352980613708496,6.402977466583252
6000,4,40,491.0,4,4,3.4888651371002197,6.126492738723755
6000,4,40,491.0,4,5,3.3973474502563477,6.313221454620361
6000,4,40,491.0,5,1,3.679544448852539,5.623733043670654
6000,4,40,491.0,5,2,3.481889486312866,6.146123647689819
6000,4,40,491.0,5,3,3.6583995819091797,6.453424453735352
6000,4,40,491.0,5,4,3.6450772285461426,6.4019880294799805
6000,4,40,491.0,5,5,4.003889799118042,6.335047483444214
6000,4,40,491.0,1,1,2.9722986221313477,6.137236833572388
6000,4,40,491.0,1,2,3.1741204261779785,6.170440435409546
6000,4,40,491.0,1,3,3.1068685054779053,6.180899620056152
6000,4,40,491.0,1,4,3.217789649963379,6.293020963668823
6000,4,40,491.0,1,5,2.9921417236328125,6.31352972984314
6000,4,40,491.0,2,1,3.326927661895752,5.597630262374878
6000,4,40,491.0,2,2,3.2254226207733154,6.303080797195435
6000,4,40,491.0,2,3,3.2757976055145264,6.1443400382995605
6000,4,40,491.0,2,4,3.116349935531616,6.062948226928711
6000,4,40,491.0,2,5,3.4397711753845215,6.30265212059021
6000,4,40,491.0,3,1,3.362179756164551,5.510215759277344
6000,4,40,491.0,3,2,3.2908453941345215,6.246034383773804
6000,4,40,491.0,3,3,3.365006923675537,6.1644978523254395
6000,4,40,491.0,3,4,3.421645164489746,6.367120981216431
6000,4,40,491.0,3,5,3.5017499923706055,6.341411590576172
6000,4,40,491.0,4,1,3.469695806503296,6.449402093887329
6000,4,40,491.0,4,2,3.635204792022705,6.314609527587891
6000,4,40,491.0,4,3,3.393343210220337,6.035303831100464
6000,4,40,491.0,4,4,3.5477845668792725,6.310206651687622
6000,4,40,491.0,4,5,3.443542718887329,6.388601303100586
6000,4,40,491.0,5,1,3.6377198696136475,5.815944671630859
6000,4,40,491.0,5,2,3.4890096187591553,6.161578178405762
6000,4,40,491.0,5,3,3.7365195751190186,6.306362152099609
6000,4,40,491.0,5,4,3.498863697052002,6.425907850265503
6000,4,40,491.0,5,5,3.7157931327819824,6.291169881820679
6000,4,40,491.0,1,1,3.0109598636627197,6.038553714752197
6000,4,40,491.0,1,2,3.297351598739624,6.152660369873047
6000,4,40,491.0,1,3,3.1607859134674072,6.1734619140625
6000,4,40,491.0,1,4,3.2845916748046875,6.297926664352417
6000,4,40,491.0,1,5,3.026360273361206,6.096925497055054
6000,4,40,491.0,2,1,3.4481263160705566,5.493415832519531
6000,4,40,491.0,2,2,3.333061933517456,6.194860935211182
6000,4,40,491.0,2,3,3.4999895095825195,6.26855206489563
6000,4,40,491.0,2,4,3.2147867679595947,6.2934253215789795
6000,4,40,491.0,2,5,3.3885419368743896,6.408607244491577
6000,4,40,491.0,3,1,3.160865068435669,6.301048994064331
6000,4,40,491.0,3,2,3.4229652881622314,5.600535869598389
6000,4,40,491.0,3,3,3.1827821731567383,6.270672798156738
6000,4,40,491.0,3,4,3.422579288482666,6.363867282867432
6000,4,40,491.0,3,5,3.2116873264312744,6.330173969268799
6000,4,40,491.0,4,1,3.6351754665374756,5.631285905838013
6000,4,40,491.0,4,2,3.360610008239746,6.468675851821899
6000,4,40,491.0,4,3,3.510510206222534,6.359269142150879
6000,4,40,491.0,4,4,3.3672502040863037,6.41188907623291
6000,4,40,491.0,4,5,3.683262586593628,6.3747780323028564
6000,4,40,491.0,5,1,3.585270643234253,6.1816627979278564
6000,4,40,491.0,5,2,3.6542763710021973,6.354225158691406
6000,4,40,491.0,5,3,3.451288938522339,6.38336706161499
6000,4,40,491.0,5,4,3.537477970123291,6.385645151138306
6000,4,40,491.0,5,5,3.764130115509033,6.351499319076538
6000,4,40,491.0,1,1,3.0336310863494873,6.258026123046875
6000,4,40,491.0,1,2,3.2054696083068848,6.110142230987549
6000,4,40,491.0,1,3,3.161721706390381,6.593060731887817
6000,4,40,491.0,1,4,3.228713274002075,6.157437562942505
6000,4,40,491.0,1,5,3.2653703689575195,6.106106281280518
6000,4,40,491.0,2,1,3.2929439544677734,5.7047438621521
6000,4,40,491.0,2,2,3.21420955657959,6.11603569984436
6000,4,40,491.0,2,3,3.2780144214630127,5.677556037902832
